inst_id,year,n_publications
I4391767903,2023,5
I4391767903,2024,6
I4391767903,2025,3
I4391767903,2026,0
I4210132445,2006,1
I4210132445,2007,0
I4210132445,2008,0
I4210132445,2009,1
I4210132445,2010,0
I4210132445,2011,0
I4210132445,2012,0
I4210132445,2013,0
I4210132445,2014,0
I4210132445,2015,0
I4210132445,2016,0
I4210132445,2017,0
I4210132445,2018,0
I4210132445,2019,1
I4210132445,2020,1
I4210132445,2021,0
I4210132445,2022,0
I4210132445,2023,0
I4210132445,2024,0
I4210132445,2025,1
I4210132445,2026,2
I4210166634,2006,1
I4210166634,2007,1
I4210166634,2008,1
I4210166634,2009,1
I4210166634,2010,0
I4210166634,2011,0
I4210166634,2012,1
I4210166634,2013,0
I4210166634,2014,1
I4210166634,2015,1
I4210166634,2016,0
I4210166634,2017,2
I4210166634,2018,2
I4210166634,2019,2
I4210166634,2020,2
I4210166634,2021,1
I4210166634,2022,3
I4210166634,2023,3
I4210166634,2024,2
I4210166634,2025,4
I4210166634,2026,1
I4210136946,2006,0
I4210136946,2007,0
I4210136946,2008,0
I4210136946,2009,1
I4210136946,2010,1
I4210136946,2011,0
I4210136946,2012,0
I4210136946,2013,1
I4210136946,2014,3
I4210136946,2015,0
I4210136946,2016,2
I4210136946,2017,2
I4210136946,2018,2
I4210136946,2019,2
I4210136946,2020,3
I4210136946,2021,1
I4210136946,2022,3
I4210136946,2023,1
I4210136946,2024,2
I4210136946,2025,1
I4210136946,2026,1
I4210128639,2006,0
I4210128639,2007,1
I4210128639,2008,1
I4210128639,2009,3
I4210128639,2010,1
I4210128639,2011,1
I4210128639,2012,1
I4210128639,2013,0
I4210128639,2014,0
I4210128639,2015,1
I4210128639,2016,3
I4210128639,2017,2
I4210128639,2018,0
I4210128639,2019,3
I4210128639,2020,1
I4210128639,2021,3
I4210128639,2022,6
I4210128639,2023,6
I4210128639,2024,8
I4210128639,2025,16
I4210128639,2026,3
I4210133014,2006,0
I4210133014,2007,0
I4210133014,2008,1
I4210133014,2009,0
I4210133014,2010,1
I4210133014,2011,1
I4210133014,2012,2
I4210133014,2013,0
I4210133014,2014,0
I4210133014,2015,0
I4210133014,2016,4
I4210133014,2017,2
I4210133014,2018,2
I4210133014,2019,2
I4210133014,2020,0
I4210133014,2021,4
I4210133014,2022,1
I4210133014,2023,7
I4210133014,2024,3
I4210133014,2025,10
I4210133014,2026,4
I92834545,2006,12
I92834545,2007,16
I92834545,2008,33
I92834545,2009,41
I92834545,2010,42
I92834545,2011,54
I92834545,2012,61
I92834545,2013,90
I92834545,2014,101
I92834545,2015,108
I92834545,2016,107
I92834545,2017,148
I92834545,2018,142
I92834545,2019,166
I92834545,2020,166
I92834545,2021,204
I92834545,2022,163
I92834545,2023,187
I92834545,2024,203
I92834545,2025,173
I92834545,2026,79
I4210113278,2006,0
I4210113278,2007,0
I4210113278,2008,0
I4210113278,2009,0
I4210113278,2010,0
I4210113278,2011,0
I4210113278,2012,0
I4210113278,2013,0
I4210113278,2014,0
I4210113278,2015,0
I4210113278,2016,0
I4210113278,2017,1
I4210113278,2018,0
I4210113278,2019,0
I4210113278,2020,0
I4210113278,2021,0
I4210113278,2022,0
I4210113278,2023,0
I4210113278,2024,0
I4210113278,2025,0
I4210113278,2026,0
I4210105638,2006,0
I4210105638,2007,0
I4210105638,2008,0
I4210105638,2009,2
I4210105638,2010,0
I4210105638,2011,0
I4210105638,2012,0
I4210105638,2013,1
I4210105638,2014,1
I4210105638,2015,4
I4210105638,2016,1
I4210105638,2017,1
I4210105638,2018,1
I4210105638,2019,3
I4210105638,2020,1
I4210105638,2021,2
I4210105638,2022,1
I4210105638,2023,9
I4210105638,2024,2
I4210105638,2025,0
I4210105638,2026,5
I4405260179,2006,0
I4405260179,2007,0
I4405260179,2008,0
I4405260179,2009,0
I4405260179,2010,0
I4405260179,2011,0
I4405260179,2012,0
I4405260179,2013,0
I4405260179,2014,0
I4405260179,2015,0
I4405260179,2016,0
I4405260179,2017,0
I4405260179,2018,0
I4405260179,2019,0
I4405260179,2020,0
I4405260179,2021,0
I4405260179,2022,0
I4405260179,2023,0
I4405260179,2024,0
I4405260179,2025,0
I4405260179,2026,0
I4210122636,2006,3
I4210122636,2007,0
I4210122636,2008,2
I4210122636,2009,4
I4210122636,2010,1
I4210122636,2011,4
I4210122636,2012,8
I4210122636,2013,4
I4210122636,2014,1
I4210122636,2015,3
I4210122636,2016,1
I4210122636,2017,0
I4210122636,2018,2
I4210122636,2019,2
I4210122636,2020,4
I4210122636,2021,14
I4210122636,2022,4
I4210122636,2023,1
I4210122636,2024,4
I4210122636,2025,4
I4210122636,2026,1
I4210100017,2006,0
I4210100017,2007,0
I4210100017,2008,0
I4210100017,2009,0
I4210100017,2010,0
I4210100017,2011,0
I4210100017,2012,0
I4210100017,2013,0
I4210100017,2014,0
I4210100017,2015,0
I4210100017,2016,0
I4210100017,2017,0
I4210100017,2018,0
I4210100017,2019,0
I4210100017,2020,0
I4210100017,2021,0
I4210100017,2022,0
I4210100017,2023,0
I4210100017,2024,0
I4210100017,2025,0
I4210100017,2026,0
I4405261690,2006,0
I4405261690,2007,0
I4405261690,2008,0
I4405261690,2009,0
I4405261690,2010,0
I4405261690,2011,0
I4405261690,2012,0
I4405261690,2013,0
I4405261690,2014,0
I4405261690,2015,0
I4405261690,2016,0
I4405261690,2017,0
I4405261690,2018,0
I4405261690,2019,0
I4405261690,2020,0
I4405261690,2021,0
I4405261690,2022,0
I4405261690,2023,0
I4405261690,2024,0
I4405261690,2025,0
I4405261690,2026,0
I4210148686,2006,0
I4210148686,2007,0
I4210148686,2008,7
I4210148686,2009,3
I4210148686,2010,1
I4210148686,2011,0
I4210148686,2012,0
I4210148686,2013,3
I4210148686,2014,0
I4210148686,2015,6
I4210148686,2016,3
I4210148686,2017,7
I4210148686,2018,11
I4210148686,2019,4
I4210148686,2020,7
I4210148686,2021,4
I4210148686,2022,9
I4210148686,2023,5
I4210148686,2024,6
I4210148686,2025,13
I4210148686,2026,5
I4210143618,2006,1
I4210143618,2007,0
I4210143618,2008,3
I4210143618,2009,0
I4210143618,2010,0
I4210143618,2011,1
I4210143618,2012,1
I4210143618,2013,3
I4210143618,2014,2
I4210143618,2015,2
I4210143618,2016,3
I4210143618,2017,11
I4210143618,2018,1
I4210143618,2019,0
I4210143618,2020,4
I4210143618,2021,3
I4210143618,2022,2
I4210143618,2023,1
I4210143618,2024,3
I4210143618,2025,4
I4210143618,2026,6
I4210113843,2006,4
I4210113843,2007,5
I4210113843,2008,2
I4210113843,2009,1
I4210113843,2010,3
I4210113843,2011,8
I4210113843,2012,7
I4210113843,2013,10
I4210113843,2014,6
I4210113843,2015,12
I4210113843,2016,14
I4210113843,2017,7
I4210113843,2018,15
I4210113843,2019,16
I4210113843,2020,4
I4210113843,2021,13
I4210113843,2022,9
I4210113843,2023,15
I4210113843,2024,18
I4210113843,2025,22
I4210113843,2026,10
I4210106046,2006,4
I4210106046,2007,2
I4210106046,2008,6
I4210106046,2009,6
I4210106046,2010,6
I4210106046,2011,10
I4210106046,2012,7
I4210106046,2013,7
I4210106046,2014,3
I4210106046,2015,5
I4210106046,2016,5
I4210106046,2017,3
I4210106046,2018,3
I4210106046,2019,1
I4210106046,2020,6
I4210106046,2021,1
I4210106046,2022,7
I4210106046,2023,2
I4210106046,2024,4
I4210106046,2025,6
I4210106046,2026,4
I4210117880,2006,2
I4210117880,2007,0
I4210117880,2008,0
I4210117880,2009,1
I4210117880,2010,3
I4210117880,2011,2
I4210117880,2012,1
I4210117880,2013,3
I4210117880,2014,4
I4210117880,2015,5
I4210117880,2016,13
I4210117880,2017,16
I4210117880,2018,14
I4210117880,2019,36
I4210117880,2020,74
I4210117880,2021,45
I4210117880,2022,35
I4210117880,2023,39
I4210117880,2024,55
I4210117880,2025,153
I4210117880,2026,737
I4210134946,2006,0
I4210134946,2007,2
I4210134946,2008,3
I4210134946,2009,2
I4210134946,2010,3
I4210134946,2011,6
I4210134946,2012,4
I4210134946,2013,18
I4210134946,2014,10
I4210134946,2015,26
I4210134946,2016,20
I4210134946,2017,22
I4210134946,2018,15
I4210134946,2019,7
I4210134946,2020,8
I4210134946,2021,3
I4210134946,2022,7
I4210134946,2023,4
I4210134946,2024,7
I4210134946,2025,7
I4210134946,2026,3
I4210087104,2006,34
I4210087104,2007,28
I4210087104,2008,34
I4210087104,2009,32
I4210087104,2010,22
I4210087104,2011,15
I4210087104,2012,36
I4210087104,2013,46
I4210087104,2014,34
I4210087104,2015,24
I4210087104,2016,39
I4210087104,2017,7
I4210087104,2018,2
I4210087104,2019,10
I4210087104,2020,1
I4210087104,2021,1
I4210087104,2022,3
I4210087104,2023,1
I4210087104,2024,0
I4210087104,2025,0
I4210087104,2026,1
I4210144919,2006,4
I4210144919,2007,0
I4210144919,2008,8
I4210144919,2009,11
I4210144919,2010,6
I4210144919,2011,12
I4210144919,2012,25
I4210144919,2013,20
I4210144919,2014,18
I4210144919,2015,13
I4210144919,2016,13
I4210144919,2017,6
I4210144919,2018,5
I4210144919,2019,3
I4210144919,2020,10
I4210144919,2021,12
I4210144919,2022,7
I4210144919,2023,7
I4210144919,2024,4
I4210144919,2025,8
I4210144919,2026,2
I4210102205,2006,12
I4210102205,2007,21
I4210102205,2008,9
I4210102205,2009,7
I4210102205,2010,8
I4210102205,2011,6
I4210102205,2012,5
I4210102205,2013,5
I4210102205,2014,4
I4210102205,2015,3
I4210102205,2016,5
I4210102205,2017,3
I4210102205,2018,10
I4210102205,2019,2
I4210102205,2020,3
I4210102205,2021,11
I4210102205,2022,14
I4210102205,2023,16
I4210102205,2024,14
I4210102205,2025,15
I4210102205,2026,11
I4405257191,2006,0
I4405257191,2007,0
I4405257191,2008,0
I4405257191,2009,0
I4405257191,2010,0
I4405257191,2011,0
I4405257191,2012,0
I4405257191,2013,0
I4405257191,2014,0
I4405257191,2015,0
I4405257191,2016,0
I4405257191,2017,0
I4405257191,2018,0
I4405257191,2019,0
I4405257191,2020,0
I4405257191,2021,0
I4405257191,2022,0
I4405257191,2023,0
I4405257191,2024,0
I4405257191,2025,0
I4405257191,2026,0
I4391012564,2006,0
I4391012564,2007,0
I4391012564,2008,0
I4391012564,2009,0
I4391012564,2010,0
I4391012564,2011,0
I4391012564,2012,0
I4391012564,2013,0
I4391012564,2014,0
I4391012564,2015,0
I4391012564,2016,0
I4391012564,2017,0
I4391012564,2018,0
I4391012564,2019,0
I4391012564,2020,0
I4391012564,2021,0
I4391012564,2022,1
I4391012564,2023,5
I4391012564,2024,13
I4391012564,2025,3
I4391012564,2026,0
I4210136442,2006,2
I4210136442,2007,1
I4210136442,2008,0
I4210136442,2009,1
I4210136442,2010,2
I4210136442,2011,4
I4210136442,2012,13
I4210136442,2013,11
I4210136442,2014,15
I4210136442,2015,14
I4210136442,2016,21
I4210136442,2017,24
I4210136442,2018,66
I4210136442,2019,35
I4210136442,2020,48
I4210136442,2021,55
I4210136442,2022,50
I4210136442,2023,77
I4210136442,2024,90
I4210136442,2025,98
I4210136442,2026,28
I4210149562,2006,0
I4210149562,2007,0
I4210149562,2008,0
I4210149562,2009,0
I4210149562,2010,0
I4210149562,2011,1
I4210149562,2012,1
I4210149562,2013,1
I4210149562,2014,0
I4210149562,2015,1
I4210149562,2016,2
I4210149562,2017,2
I4210149562,2018,3
I4210149562,2019,4
I4210149562,2020,4
I4210149562,2021,3
I4210149562,2022,3
I4210149562,2023,5
I4210149562,2024,4
I4210149562,2025,10
I4210149562,2026,3
I4210102508,2006,1
I4210102508,2007,1
I4210102508,2008,1
I4210102508,2009,1
I4210102508,2010,0
I4210102508,2011,3
I4210102508,2012,4
I4210102508,2013,2
I4210102508,2014,7
I4210102508,2015,8
I4210102508,2016,13
I4210102508,2017,4
I4210102508,2018,21
I4210102508,2019,8
I4210102508,2020,15
I4210102508,2021,10
I4210102508,2022,11
I4210102508,2023,6
I4210102508,2024,6
I4210102508,2025,10
I4210102508,2026,6
I4405261264,2006,0
I4405261264,2007,0
I4405261264,2008,0
I4405261264,2009,0
I4405261264,2010,0
I4405261264,2011,0
I4405261264,2012,0
I4405261264,2013,0
I4405261264,2014,0
I4405261264,2015,0
I4405261264,2016,0
I4405261264,2017,0
I4405261264,2018,0
I4405261264,2019,0
I4405261264,2020,0
I4405261264,2021,0
I4405261264,2022,0
I4405261264,2023,0
I4405261264,2024,0
I4405261264,2025,0
I4405261264,2026,0
I4210147653,2006,0
I4210147653,2007,0
I4210147653,2008,0
I4210147653,2009,1
I4210147653,2010,0
I4210147653,2011,2
I4210147653,2012,4
I4210147653,2013,2
I4210147653,2014,2
I4210147653,2015,0
I4210147653,2016,0
I4210147653,2017,1
I4210147653,2018,1
I4210147653,2019,7
I4210147653,2020,3
I4210147653,2021,3
I4210147653,2022,6
I4210147653,2023,1
I4210147653,2024,4
I4210147653,2025,6
I4210147653,2026,10
I4210112335,2006,0
I4210112335,2007,0
I4210112335,2008,4
I4210112335,2009,1
I4210112335,2010,4
I4210112335,2011,5
I4210112335,2012,3
I4210112335,2013,7
I4210112335,2014,9
I4210112335,2015,23
I4210112335,2016,30
I4210112335,2017,30
I4210112335,2018,19
I4210112335,2019,34
I4210112335,2020,41
I4210112335,2021,22
I4210112335,2022,35
I4210112335,2023,38
I4210112335,2024,41
I4210112335,2025,64
I4210112335,2026,42
I4210101071,2006,0
I4210101071,2007,0
I4210101071,2008,0
I4210101071,2009,0
I4210101071,2010,0
I4210101071,2011,0
I4210101071,2012,0
I4210101071,2013,0
I4210101071,2014,0
I4210101071,2015,0
I4210101071,2016,0
I4210101071,2017,0
I4210101071,2018,0
I4210101071,2019,0
I4210101071,2020,0
I4210101071,2021,0
I4210101071,2022,0
I4210101071,2023,0
I4210101071,2024,0
I4210101071,2025,0
I4210101071,2026,6
I4405256428,2006,0
I4405256428,2007,0
I4405256428,2008,0
I4405256428,2009,0
I4405256428,2010,0
I4405256428,2011,0
I4405256428,2012,0
I4405256428,2013,0
I4405256428,2014,0
I4405256428,2015,0
I4405256428,2016,0
I4405256428,2017,0
I4405256428,2018,0
I4405256428,2019,0
I4405256428,2020,0
I4405256428,2021,0
I4405256428,2022,0
I4405256428,2023,0
I4405256428,2024,0
I4405256428,2025,0
I4405256428,2026,0
I4210124049,2006,0
I4210124049,2007,0
I4210124049,2008,0
I4210124049,2009,0
I4210124049,2010,0
I4210124049,2011,1
I4210124049,2012,0
I4210124049,2013,4
I4210124049,2014,0
I4210124049,2015,2
I4210124049,2016,0
I4210124049,2017,0
I4210124049,2018,1
I4210124049,2019,3
I4210124049,2020,3
I4210124049,2021,0
I4210124049,2022,7
I4210124049,2023,7
I4210124049,2024,5
I4210124049,2025,6
I4210124049,2026,3
I4210146631,2006,1
I4210146631,2007,0
I4210146631,2008,0
I4210146631,2009,0
I4210146631,2010,0
I4210146631,2011,0
I4210146631,2012,0
I4210146631,2013,1
I4210146631,2014,0
I4210146631,2015,4
I4210146631,2016,0
I4210146631,2017,1
I4210146631,2018,1
I4210146631,2019,8
I4210146631,2020,2
I4210146631,2021,5
I4210146631,2022,4
I4210146631,2023,7
I4210146631,2024,4
I4210146631,2025,6
I4210146631,2026,6
I4210149225,2006,3
I4210149225,2007,1
I4210149225,2008,3
I4210149225,2009,2
I4210149225,2010,0
I4210149225,2011,3
I4210149225,2012,1
I4210149225,2013,3
I4210149225,2014,2
I4210149225,2015,3
I4210149225,2016,19
I4210149225,2017,45
I4210149225,2018,70
I4210149225,2019,134
I4210149225,2020,182
I4210149225,2021,263
I4210149225,2022,228
I4210149225,2023,235
I4210149225,2024,387
I4210149225,2025,282
I4210149225,2026,114
I16904388,2006,67
I16904388,2007,62
I16904388,2008,88
I16904388,2009,76
I16904388,2010,100
I16904388,2011,128
I16904388,2012,127
I16904388,2013,147
I16904388,2014,156
I16904388,2015,195
I16904388,2016,224
I16904388,2017,247
I16904388,2018,337
I16904388,2019,313
I16904388,2020,406
I16904388,2021,477
I16904388,2022,449
I16904388,2023,509
I16904388,2024,497
I16904388,2025,512
I16904388,2026,279
I4405262501,2006,0
I4405262501,2007,0
I4405262501,2008,0
I4405262501,2009,0
I4405262501,2010,0
I4405262501,2011,0
I4405262501,2012,0
I4405262501,2013,0
I4405262501,2014,0
I4405262501,2015,0
I4405262501,2016,0
I4405262501,2017,0
I4405262501,2018,0
I4405262501,2019,0
I4405262501,2020,0
I4405262501,2021,0
I4405262501,2022,0
I4405262501,2023,0
I4405262501,2024,0
I4405262501,2025,0
I4405262501,2026,0
I4405257722,2006,0
I4405257722,2007,0
I4405257722,2008,0
I4405257722,2009,0
I4405257722,2010,0
I4405257722,2011,0
I4405257722,2012,0
I4405257722,2013,0
I4405257722,2014,0
I4405257722,2015,0
I4405257722,2016,0
I4405257722,2017,0
I4405257722,2018,0
I4405257722,2019,0
I4405257722,2020,0
I4405257722,2021,0
I4405257722,2022,0
I4405257722,2023,0
I4405257722,2024,0
I4405257722,2025,0
I4405257722,2026,0
I4210093552,2006,1
I4210093552,2007,1
I4210093552,2008,1
I4210093552,2009,0
I4210093552,2010,2
I4210093552,2011,1
I4210093552,2012,2
I4210093552,2013,4
I4210093552,2014,2
I4210093552,2015,2
I4210093552,2016,6
I4210093552,2017,12
I4210093552,2018,14
I4210093552,2019,14
I4210093552,2020,26
I4210093552,2021,20
I4210093552,2022,34
I4210093552,2023,26
I4210093552,2024,61
I4210093552,2025,84
I4210093552,2026,32
I195931504,2006,94
I195931504,2007,107
I195931504,2008,125
I195931504,2009,99
I195931504,2010,99
I195931504,2011,104
I195931504,2012,131
I195931504,2013,157
I195931504,2014,253
I195931504,2015,194
I195931504,2016,235
I195931504,2017,245
I195931504,2018,254
I195931504,2019,282
I195931504,2020,366
I195931504,2021,424
I195931504,2022,411
I195931504,2023,363
I195931504,2024,335
I195931504,2025,366
I195931504,2026,174
I32619867,2006,2
I32619867,2007,0
I32619867,2008,1
I32619867,2009,2
I32619867,2010,26
I32619867,2011,64
I32619867,2012,144
I32619867,2013,162
I32619867,2014,159
I32619867,2015,220
I32619867,2016,236
I32619867,2017,210
I32619867,2018,283
I32619867,2019,302
I32619867,2020,336
I32619867,2021,334
I32619867,2022,460
I32619867,2023,563
I32619867,2024,664
I32619867,2025,647
I32619867,2026,262
I4210147990,2006,0
I4210147990,2007,2
I4210147990,2008,1
I4210147990,2009,0
I4210147990,2010,0
I4210147990,2011,0
I4210147990,2012,0
I4210147990,2013,3
I4210147990,2014,1
I4210147990,2015,2
I4210147990,2016,2
I4210147990,2017,2
I4210147990,2018,1
I4210147990,2019,4
I4210147990,2020,5
I4210147990,2021,9
I4210147990,2022,6
I4210147990,2023,11
I4210147990,2024,8
I4210147990,2025,23
I4210147990,2026,8
I4405264406,2006,0
I4405264406,2007,0
I4405264406,2008,0
I4405264406,2009,0
I4405264406,2010,0
I4405264406,2011,0
I4405264406,2012,0
I4405264406,2013,0
I4405264406,2014,0
I4405264406,2015,0
I4405264406,2016,0
I4405264406,2017,0
I4405264406,2018,0
I4405264406,2019,0
I4405264406,2020,0
I4405264406,2021,0
I4405264406,2022,0
I4405264406,2023,0
I4405264406,2024,0
I4405264406,2025,0
I4405264406,2026,0
I4210110768,2006,0
I4210110768,2007,0
I4210110768,2008,0
I4210110768,2009,0
I4210110768,2010,0
I4210110768,2011,1
I4210110768,2012,0
I4210110768,2013,0
I4210110768,2014,1
I4210110768,2015,0
I4210110768,2016,1
I4210110768,2017,1
I4210110768,2018,1
I4210110768,2019,0
I4210110768,2020,1
I4210110768,2021,0
I4210110768,2022,1
I4210110768,2023,2
I4210110768,2024,1
I4210110768,2025,4
I4210110768,2026,2
I2801005815,2006,1
I2801005815,2007,0
I2801005815,2008,2
I2801005815,2009,1
I2801005815,2010,0
I2801005815,2011,0
I2801005815,2012,0
I2801005815,2013,5
I2801005815,2014,5
I2801005815,2015,3
I2801005815,2016,8
I2801005815,2017,14
I2801005815,2018,7
I2801005815,2019,7
I2801005815,2020,16
I2801005815,2021,21
I2801005815,2022,28
I2801005815,2023,16
I2801005815,2024,23
I2801005815,2025,34
I2801005815,2026,7
I4210136155,2006,0
I4210136155,2007,0
I4210136155,2008,0
I4210136155,2009,0
I4210136155,2010,0
I4210136155,2011,0
I4210136155,2012,0
I4210136155,2013,0
I4210136155,2014,0
I4210136155,2015,0
I4210136155,2016,0
I4210136155,2017,0
I4210136155,2018,0
I4210136155,2019,1
I4210136155,2020,1
I4210136155,2021,1
I4210136155,2022,0
I4210136155,2023,9
I4210136155,2024,4
I4210136155,2025,10
I4210136155,2026,1
I67337280,2006,1
I67337280,2007,0
I67337280,2008,0
I67337280,2009,1
I67337280,2010,3
I67337280,2011,4
I67337280,2012,7
I67337280,2013,16
I67337280,2014,15
I67337280,2015,32
I67337280,2016,36
I67337280,2017,59
I67337280,2018,80
I67337280,2019,94
I67337280,2020,165
I67337280,2021,225
I67337280,2022,299
I67337280,2023,398
I67337280,2024,533
I67337280,2025,747
I67337280,2026,279
I4210125922,2006,0
I4210125922,2007,0
I4210125922,2008,2
I4210125922,2009,0
I4210125922,2010,0
I4210125922,2011,1
I4210125922,2012,5
I4210125922,2013,4
I4210125922,2014,8
I4210125922,2015,3
I4210125922,2016,5
I4210125922,2017,5
I4210125922,2018,5
I4210125922,2019,12
I4210125922,2020,7
I4210125922,2021,9
I4210125922,2022,5
I4210125922,2023,9
I4210125922,2024,14
I4210125922,2025,12
I4210125922,2026,11
I13144388,2006,39
I13144388,2007,37
I13144388,2008,38
I13144388,2009,51
I13144388,2010,98
I13144388,2011,150
I13144388,2012,202
I13144388,2013,307
I13144388,2014,364
I13144388,2015,326
I13144388,2016,356
I13144388,2017,443
I13144388,2018,537
I13144388,2019,680
I13144388,2020,853
I13144388,2021,889
I13144388,2022,804
I13144388,2023,999
I13144388,2024,851
I13144388,2025,1040
I13144388,2026,584
I2800746572,2006,2
I2800746572,2007,1
I2800746572,2008,0
I2800746572,2009,0
I2800746572,2010,0
I2800746572,2011,5
I2800746572,2012,6
I2800746572,2013,2
I2800746572,2014,2
I2800746572,2015,2
I2800746572,2016,3
I2800746572,2017,7
I2800746572,2018,4
I2800746572,2019,0
I2800746572,2020,1
I2800746572,2021,3
I2800746572,2022,3
I2800746572,2023,3
I2800746572,2024,3
I2800746572,2025,10
I2800746572,2026,1
I27367753,2006,5
I27367753,2007,9
I27367753,2008,9
I27367753,2009,16
I27367753,2010,13
I27367753,2011,14
I27367753,2012,23
I27367753,2013,29
I27367753,2014,41
I27367753,2015,31
I27367753,2016,41
I27367753,2017,30
I27367753,2018,36
I27367753,2019,51
I27367753,2020,59
I27367753,2021,83
I27367753,2022,130
I27367753,2023,210
I27367753,2024,233
I27367753,2025,220
I27367753,2026,79
I3132355903,2006,0
I3132355903,2007,3
I3132355903,2008,1
I3132355903,2009,0
I3132355903,2010,0
I3132355903,2011,0
